1859826	25136452
1859830	14306408
1859834	889669
1859835	15689594
1859837	19123577
1859842	851230
1859843	4993786
1859844	30585026
1859845	5925224
1859851	22089550
1859853	40201716
1859863	3681686
1859864	165096661
1859865	14651560
1859867	60849484
1859868	11698401
1859873	3024910
1859876	3759166
1859880	1083182
1859883	14198235
1859884	18407207
1859888	7111960
1859889	12050737
1859894	49270492
1859896	132391252
1859935	4873545
1859937	1327491
1859940	12983750
1859942	2031492
1859943	31148667
1859946	15143718
1859956	12738276
1859959	5466129
1859960	1800181
1859961	4330952
1859974	3908233
1859976	14095451
1859981	15006255
1859988	13853112
1859989	11875919
1859991	7307625
1859997	33680571
1859999	8149387
1860001	25607262
1860003	52580017
1860004	18026867
1860007	1881671
1860014	3234123
1860016	8806211
1860017	6760406
1860019	4962149
1860020	28175869
1860026	46226987
1860029	5358406
1860031	2846484
1860037	4332305
1860038	1998002
1860039	1065020
1860044	13029168
1860045	457631046
1860046	12847178
1860047	16398345
1860048	10782232
1860049	6536521
1860050	1304922
1860055	9606653
1860060	28053460
1860065	6026777
1860069	13442794
1860072	9060613
1860073	18297034
1860075	578670
1860076	5804966
1860078	39008199
1860081	1256470
1860082	2164565
1860086	1569008
1860122	2910730
1860133	153085525
1860135	11028231
1860137	3852021
1860138	26601055
1860140	4078242
1860156	5552918
1860160	19672753
1860161	5689710
1860162	7754737
1860163	4304056
1860164	16577709
1860165	3019695
1860166	77097353
1860167	5196405
1860170	5217710
1860172	101378133
1860177	7742059
1860178	44834650
1860183	17456454
1860184	151495
1860188	2275452
1860195	17200476
1860197	10364598
1860201	8364753
1860206	17875343
1860207	48949083
1860210	581749
1860212	16105550
1860213	11791065
1860217	6483722
1860220	2645174
1860222	2119575
1860230	11636612
1860231	11082946
1860233	88064675
1860237	7101368
1860243	12949772
1860244	12227242
1860245	26409818
1860248	6100406
1860251	7619668
1860252	1782002
1860254	8350167
1860258	3176575
1860264	9637792
1860269	17097867
1860273	3569001
1860274	6808077
1860280	1127984
1860284	6559877
1860287	2899324
1860294	14971761
1860295	16902876
1860298	7765320
1860301	10585588
1860304	6267969
1860307	23701576
1860309	4347880
1860310	21409461
1860313	25400977
1860314	3595581
1860319	12639222
1860325	12086635
1860326	15501909
1860327	12184273
1860332	886088
1860333	11662547
1860341	1801090
1860342	2755184
1860344	9556212
1860347	18835405
1860351	18264023
1860353	2419119
1860361	2863558
1860367	7647958
1860368	2695617
1860376	386668
1860389	5582607
1860395	10539450
1860397	35642189
1860400	1584816
1860401	9151353
1860403	4240779
1860404	7405084
1860440	26417962
1860441	5843221
1860455	71668380
1860457	19341462
1860459	9958287
1860472	48579578
1860478	2354449
1860481	2525424
1860485	568722
1860487	2290477
1860492	26822875
1860494	5788345
1860495	68114944
1860496	130622995
1860503	14781176
1860504	11250884
1860505	665016
1860518	3864180
1860519	21976491
1860522	2734728
1860523	15081174
1860529	2712756
1860531	2444747
1860533	13750726
1860537	10330946
1860543	2284070
1860547	9226425
1860548	2734521
1860570	893164
1860591	8434380
1860596	8907791
1860599	21897272
1860600	18120275
1860603	8742018
1860614	11786852
1860617	10745248
1860618	8402462
1860625	18137428
1860628	9070719
1860629	4458158
1860638	646719
1860643	6493933
1860644	8889987
1860645	18322378
1860651	6226897
1860659	3595118
1860664	14263291
1860668	15976793
1860669	12478281
1860670	16418201
1860672	4846234
1860673	7522298
1860675	17241202
1860678	1271947
1860681	7186559
1860682	11149153
1860685	1165728
1860686	9382211
1860691	57454782
1860692	10485837
1860694	12867126
1860698	6173558
1860700	25997458
1860702	1913092
1860706	2224657
1860709	18804317
1860713	46122209
1860715	769162
1860716	24408502
1860719	10570441
1860720	22886672
1860725	26552137
1860726	21267952
1860727	857550
1860729	59886176
1860732	26381790
1860733	31958153
1860739	7143860
1860745	10697794
1860747	28266733
1860749	44848539
1860750	15853376
1860758	3698808
1860763	51907652
1860770	11226027
1860775	25605154
1860776	85483597
1860778	7529372
1860779	5206019
1860781	30727005
1860782	2326474
1860795	8860850
1860796	1321809
1860798	5262824
1860799	17473083
1860801	14187596
1860802	12558140
1860805	3719203
1860807	36010935
1860809	12463107
1860811	4759718
1860821	1571327
1860838	3258613
1860865	810105
1860883	2190383
1860892	2869806
1860921	5654513
1860924	22292183
1860926	3964678
1860928	4473334
1860933	6100771
1860941	7378701
1860950	3820277
1860952	7243552
1860953	7857711
1860954	4823031
1860957	1510148
1860958	21294672
1860962	19933954
1860963	26263179
1860964	8890174
1860970	9945400
1860974	7131226
1860983	8122343
1860984	6124442
1860985	2358704
1860986	7484175
1860989	29764173
1860992	1761962
1860996	4206754
1860998	7776163
1861000	16504573
1861001	24232596
1861009	10368882
1861013	19462035
1861016	13947755
1861017	10935833
1861018	15502864
1861020	6644870
1861024	6435435
1861030	15317589
1861034	1854296
1861036	9938177
1861040	10699349
1861041	30417281
1861043	1174441
1861045	21807822
1861046	3399942
1861048	3657066
1861050	18826389
1861051	43386389
1861053	6785422
1861058	2800967
1861062	10110057
1861070	1167387
1861076	3825052
1861081	4821583
1861087	8421498
1861090	34040513
1861097	2357206
1861107	16411539
1861109	3486727
1861120	31607328
1861123	49760626
1861125	6849976
1861127	11973584
1861129	3359695
1861131	15915145
1861132	14496444
1861134	2619947
1861135	23715634
1861136	5525378
1861142	11498149
1861149	3438152
1861157	51097975
1861158	36293442
1861159	5756144
1861163	908801
1861164	39056590
1861166	8940815
1861167	86061029
1861178	26505859
1861184	10147385
1861189	6620409
1861195	26587348
1861196	20354073
1861201	5378983
1861205	41666670
1861207	3663804
1861209	144809
1861210	23556884
1861214	9918632
1861221	14316856
1861222	6318219
1861226	21769540
1861229	7648089
1861232	12496459
1861241	41108570
1861247	19348238
1861250	3638928
1861251	5724038
1861257	5939732
1861260	6525227
1861265	16631098
1861267	14766785
1861270	14868680
1861272	17212906
1861273	14707102
1861275	6118087
1861276	27707955
1861285	3716462
1861387	9506472
1861409	623904
1861435	659582
1861452	27494475
1861468	4074956
1861515	1998047
1861517	592385
1861527	2912498
1861548	10018748
1861552	11719519
1861555	10031906
1861559	14079475
1861564	14027583
1861570	8700570
1861571	2799578
1861573	1514406
1861577	25632872
1861587	6521337
1861589	7186507
1861595	2526631
1861598	3622313
1861603	12318679
1861604	11547284
1861607	3838708
1861610	6608515
1861620	6744909
1861638	10281788
1861639	6069215
1861641	7712064
1861642	7670201
1861652	23158927
1861653	36128682
1861656	31339470
1861658	15349112
1861659	34115614
1861662	11860039
1861667	25352429
1861669	386887
1861672	794635
1861674	7326570
1861675	27074863
1861676	22455916
1861679	10791212
1861681	5964578
1861682	34706653
1861683	16387322
1861686	12074300
1861695	2543009
1861748	114572
1861765	1025013
1861774	803598
1861781	47330112
1861789	13427436
1861791	5203987
1861793	9642815
1861797	5832680
1861800	5518165
1861813	55133840
1861814	249277
1861823	5110410
1861824	40524371
1861833	1561140
1861838	9095675
1861844	13405472
1861846	9223109
1861849	6050031
1861853	9203630
1861863	3262128
1861866	15563857
1861875	8116859
1861879	7813101
1861889	11448835
1861891	562525
1861893	339970
1861894	16058374
1861899	10098573
1861905	5772978
1861906	2747543
1861907	12100474
1861909	27370891
1861910	2634916
1861912	468524
1861913	12182070
1861916	11069454
1861917	67277398
1861927	28322002
1861928	21222919
1861930	20449940
1861932	21181553
1861933	7931313
1861934	3021168
1861935	20324123
1861936	13879971
1861938	525319
1861939	32573078
1861941	25628386
1861942	157852
1861943	1509958
1861945	6798538
1861947	79294677
1861953	19908324
1861962	25809415
1861965	3729016
1861974	13325555
1861992	8385587
1862018	11802063
1862028	5068476
1862029	15740893
1862031	3789363
1862032	2439580
1862034	15298827
1862037	2445090
1862039	11138200
1862043	4372544
1862051	3149000
1862074	5641350
1862080	13883993
1862081	12961788
1862083	9540760
1862087	2005411
1862088	6398193
1862090	3676751
1862094	10955959
1862095	44825932
1862099	6602706
1862101	5191350
1862102	7084711
1862103	4640833
1862104	28144823
1862109	17449633
1862111	14335194
1862112	19833208
1862113	5696724
1862118	12184941
1862119	12215818
1862124	99065701
1862128	109061947
1862131	9503595
1862142	6210967
1862144	22375435
1862148	7849394
1862149	6215928
1862151	4494989
1862155	25697134
1862164	7832017
1862165	29755735
1862172	3957270
1862178	1498274
1862187	3841808
1862188	6836341
1862196	17518018
1862199	124509069
1862203	14110089
1862204	42596751
1862205	1591215
1862208	3069227
1862303	21940384
1862308	17780544
1862319	4041277
1862320	7902850
1862324	1893667
1862334	19069998
1862338	5540139
1862339	7940401
1862345	6286590
1862351	13108951
1862359	11719147
1862360	22416977
1862362	7836397
1862363	3729495
1862364	2852105
1862369	8477948
1862372	9455030
1862376	4264687
1862381	26285060
1862383	21022257
1862385	33721329
1862393	28711672
1862398	3139976
1862405	10872135
1862413	114686038
1862414	783368
1862417	3934210
1862421	25975561
1862425	46391268
1862427	59568282
1862428	19774713
1862429	11059827
1862433	27668265
1862435	62108005
1862437	2411120
1862438	16598596
1862443	4115078
1862452	683402
1862453	13507063
1862459	41135234
1862460	8290256
1862463	10786115
1862466	3377169
1862533	29865112
1862543	7288488
1862544	11024058
1862545	11901222
1862549	3771249
1862550	8425860
1862551	2193382
1862553	16446534
1862554	24368224
1862562	5750824
1862564	1687560
1862566	2495257
1862567	8700383
1862568	31202070
1862570	24628062
1862571	4447316
1862577	8810278
1862586	8585952
1862587	6763979
1862593	174945
1862596	34488407
1862600	8092403
1862609	10122546
1862613	17692647
1862614	5525619
1862620	15567180
1862621	5687385
1862622	19203758
1862623	39567866
1862625	8457246
1862631	5815172
1862635	10829857
1862640	21542827
1862641	5361592
1862642	18119564
1862643	6103048
1862644	18654020
1862648	33292432
1862651	26379151
1862655	4628550
1862656	2029978
1862659	16745538
1862660	6878359
1862661	26628536
1862666	11952986
1862667	4763173
1862668	10018450
1862670	30023584
1862673	24613402
1862677	12930099
1862679	14880979
1862680	2942736
1862685	25193385
1862686	37696514
1862688	4430393
1862691	18596060
1862697	33150170
1862700	4298876
1862702	1769723
1862705	20932691
1862711	12250933
1862712	14435481
1862714	30102157
1862717	23928184
1862721	15561638
1862722	8116678
1862723	18777201
1862726	8092244
1862729	768099
1862730	3830853
1862731	9986411
1862732	5731092
1862734	5850642
1862744	20587532
1862745	8294326
1862760	53114997
1862764	4683214
1862765	1391323
1862773	27795978
1862775	13903962
1862779	7932235
1862786	24539881
1862787	14211374
1862788	14390393
1862790	41165487
1862792	22823718
1862793	48085087
1862794	22604749
1862796	2104264
1862797	19687833
1862812	14069255
1862813	16877848
1862814	31071964
1862817	3449392
1862821	21614720
1862822	9875014
1862824	58137837
1862827	48174162
1862829	22213290
1862830	10526937
1862832	29934529
1862833	5733903
1862834	29355295
1862835	3707704
1862836	36943851
1862837	7206771
1862838	12471024
1862842	33791467
1862843	14989708
1862845	28512887
1862846	2478577
1862848	2905872
1862855	575185
1862856	7799623
1862857	23804659
1862858	20260534
1862859	2277359
1862860	4409279
1862861	15334610
1862862	7385022
1862863	14775367
1862868	19043311
1862869	8642637
1862870	8533931
1862871	902869
1862872	28006518
1862877	22152192
1862878	3625972
1862879	34853487
1862882	12659939
1862884	65606621
1862885	26254928
1862891	8974825
1862893	10687344
1862895	14026310
1862899	20627461
1862900	18069556
1862904	5113009
1862905	2295435
1862906	12255644
1862908	10404813
1862909	6587010
1862910	11435524
1862911	11676883
1862913	10929223
1862917	20959130
1862918	39428994
1862919	19112534
1862920	7262912
1862921	22503665
1862922	11900589
1862923	17207792
1862925	8042945
1862926	7829020
1862927	28828336
1862929	1372732
1862930	12114460
1862931	13963946
1862932	15058892
1862933	7844013
1862936	6244538
1862941	40374280
1862942	2672360
1862945	15770385
1862948	13507685
1862951	18268749
1862953	4854394
1862954	6850521
1862955	29954510
1862956	21543069
1862957	13148642
1862958	10251471
1862959	2356878
1862962	106359470
1862963	23104021
1862965	18685499
1862968	2266382
1862971	15255653
1862972	8500938
1862973	10759637
1862974	14270422
1862976	17028971
1862977	2863716
1862978	12037247
1862987	6992649
1862992	52485281
1862998	4582846
1863001	7473539
1863014	9660036
1863016	6269048
1863017	4292459
1863021	49156706
1863023	7228680
1863024	4370363
1863033	6994834
1863036	104680757
1863038	1104828
1863039	5565273
1863041	9971357
1863042	42618914
1863048	18435478
1863049	1314258
1863051	1658925
1863052	1521541
1863054	4784532
1863061	12699414
1863064	9776100
1863066	31572843
1863068	9190682
1863070	12537818
1863071	51443299
1863072	30933451
1863073	10117946
1863074	42437482
1863075	5678957
1863076	13206911
1863079	9462357
1863083	6320753
1863084	44670086
1863085	37205966
1863086	4699685
1863089	22940258
1863090	5411041
1863100	2518831
1863101	5785363
1863102	8646310
1863107	2721213
1863108	23515648
1863109	13546819
1863110	43638416
1863111	4662226
1863114	2833369
1863117	16526531
1863125	11206813
1863128	10829024
1863130	6199750
1863131	7813262
1863132	30060794
1863135	10226814
1863138	7813857
1863140	2800572
1863143	1877779
1863144	33936549
1863145	17746327
1863150	12945338
1863152	8426630
1863154	103570042
1863159	4469202
1863163	32749250
1863165	5202556
1863166	16908156
1863167	49364021
1863172	5707747
1863175	5068013
1863176	26713547
1863178	9405927
1863179	4723865
1863180	17561850
1863190	183510760
1863194	2342543
1863196	3881664
1863201	18693195
1863202	1461986
1863203	18196203
1863214	6883722
1863215	46098328
1863218	5998174
1863219	12836669
1863220	4614588
1863222	6123286
1863223	4612204
1863227	6393288
1863228	34453464
1863231	2911597
1863232	9154844
1863236	1805125
1863242	8481482
1863243	3396420
1863247	19711253
1863249	10179642
1863258	12753939
1863259	4314004
1863263	11978288
1863265	11446640
1863269	244243
1863273	5535711
1863274	15990202
1863275	44155132
1863276	11697141
1863279	13494004
1863280	28253522
1863281	4467879
1863283	3786649
1863285	8231299
1863286	9617229
1863290	7703988
1863293	49222389
1863299	1857735
1863301	3819555
1863303	14414425
1863305	2684783
1863307	59939165
1863312	10325007
1863313	2206130
1863314	4785154
1863317	11322095
1863319	10782540
1863320	12520178
1863323	42898862
1863324	14987991
1863325	13032303
1863326	13410087
1863330	8681465
1863334	10573541
1863336	5382530
1863346	11190920
1863349	15111589
1863359	13723860
1863360	8479718
1863363	10542503
1863364	12227561
1863369	36390123
1863370	4592690
1863375	39682222
1863376	3886342
1863377	17748648
1863379	2510641
1863380	10422174
1863385	19108663
1863389	88362603
1863416	1823504
1863417	1247625
1863424	15549780
1863429	3824392
1863433	7933698
1863435	20934627
1863439	3078365
1863443	18518962
1863447	10106906
1863448	7524113
1863454	23061076
1863456	6900202
1863457	15463974
1863459	8562166
1863465	8504234
1863467	9348282
1863469	7356290
1863477	5958110
1863490	17814124
1863492	2907596
1863493	11669483
1863495	4780197
1863496	5734111
1863502	7230619
1863512	25640534
1863522	18946499
1863524	2345986
1863526	7522777
1863527	19965052
1863530	4183730
1863531	23407139
1863536	12371920
1863542	28894864
1863545	9576230
1863547	6233608
1863549	6153599
1863555	2107833
1863568	1369458
1863569	3434490
1863570	3339633
1863576	13544409
1863577	9685241
1863579	13710787
1863589	4101647
1863596	5720145
1863598	8724360
1863603	7123585
1863604	23963898
1863605	15164684
1863607	3199932
1863608	17125543
1863611	4210143
1863612	24134866
1863613	3258648
1863618	15822078
1863619	3851319
1863620	34466363
1863624	10928284
1863627	18418738
1863630	4804442
1863635	20335005
1863641	13148250
1863642	7692560
1863643	1500001
1863651	33556942
1863653	4308079
1863655	36239322
1863658	16070021
1863660	8331851
1863664	139051871
1863666	14812958
1863670	48332158
1863672	47812813
1863673	9088374
1863678	51071538
1863679	35257129
1863680	12444957
1863682	1710269
1863686	6315016
1863687	4836670
1863695	4990974
1863696	129398239
1863697	11474328
1863698	1763081
1863702	55284444
1863703	1132396
1863706	13717696
1863708	1892571
1863713	8458446
1863714	29136008
1863715	22608441
1863717	692831
1863721	42598055
1863722	12444045
1863723	50292600
1863724	3674476
1863726	16472917
1863727	11051494
1863736	7222932
1863737	6486707
1863738	3383336
1863739	1963854
1863757	3427324
1863763	6704560
1863765	7522207
1863767	8982174
1863773	11499012
1863789	19860233
1863790	13171328
1863792	3175544
1863799	13169933
1863803	36722126
1863804	7155228
1863808	9019206
1863815	16752206
1863820	1580185
1863824	5648531
1863826	11791824
1863827	260647
1863829	6005917
1863830	21575425
1863831	763506
1863832	24343408
1863837	18614495
1863841	20605796
1863846	497605
1863850	11975010
1863854	10888126
1863855	3536121
1863864	1868784
1863873	22024032
1863874	15746911
1863875	12552234
1863877	6275334
1863881	17145934
1863882	1472072
1863884	9678492
1863886	78116002
1863888	50372821
1863889	23998591
1863891	35098009
1863893	4559031
1863894	12084257
1863901	30604670
1863907	11312107
1863911	4305783
1863912	29228240
1863914	3177427
1863915	322625
1863916	5603729
1863917	26754252
1863920	15674427
1863923	19975638
1863924	14916364
1863925	5641921
1863928	9787132
1863929	3155875
1863930	10693837
1863932	29084583
1863933	19171340
1863934	26783580
1863935	10971757
1863939	6428123
1863940	9104845
1863943	3960500
1863948	4971256
1863953	1395252
1863955	49389040
1863957	8402811
1863958	12650130
1863959	10805680
1863960	28431351
1863965	21296582
1863970	9959553
1863971	69947774
1863974	51688034
1863976	4332617
1863978	3106848
1863983	3696085
1863985	2811479
1863986	16593890
1863987	21069141
1863988	7470882
1863991	11113757
1863992	21043435
1864001	1386492
1864007	17833322
1864009	11220332
1864010	7661215
1864011	6353655
1864013	54501706
1864017	36421022
1864025	7376363
1864030	1078060
1864031	705171
1864034	14720904
1864035	3175570
1864036	10234144
1864037	6510662
1864041	8473122
1864046	13710311
1864047	29644381
1864055	6809796
1864057	29999539
1864058	29851051
1864059	8571504
1864061	7749822
1864063	8890847
1864068	21047989
1864074	21087161
1864075	25211513
1864076	47529335
1864077	8121349
1864080	721854
1864081	3297644
1864083	4865369
1864088	17144550
1864089	2149431
1864095	39981210
1864098	10969767
1864100	19478560
1864102	1925727
1864103	43069346
1864104	2009124
1864105	28021765
1864106	13029933
1864108	60760665
1864110	15655437
1864111	30312853
1864113	8150828
1864115	23899045
1864116	5345581
1864119	14905600
1864120	5749777
1864123	13950378
1864124	8560388
1864126	13359839
1864127	7540579
1864129	68207203
1864134	17342622
1864137	10406709
1864138	17451922
1864146	6110740
1864147	32849623
1864149	2297147
1864150	9055624
1864155	9764828
1864156	14630665
1864159	2348039
1864163	10528946
1864168	7607751
1864172	13046109
1864173	10375901
1864175	21261768
1864177	10288599
1864178	9175988
1864180	9597131
1864181	26419761
1864182	7532357
1864184	9204994
1864185	14676531
1864189	29790809
1864192	19008224
1864193	20966521
1864194	10995235
1864195	20288068
1864196	17048854
1864198	17288222
1864200	29414921
1864202	7499718
1864203	20968726
1864205	17942956
1864208	12601614
1864210	71091629
1864214	11853825
1864220	6649105
1864221	16146882
1864229	5663300
1864233	27816227
1864236	10200520
1864238	6799822
1864241	7872698
1864248	15325563
1864249	17670292
1864251	4430766
1864252	9220036
1864258	2692021
1864266	45604167
1864269	17534939
1864270	10589570
1864273	52863723
1864282	34695649
1864284	14262088
1864287	17674810
1864288	8867238
1864292	47977119
1864295	15512004
1864296	7384547
1864297	23783760
1864301	4476612
1864303	13814712
1864307	68171058
1864308	35977828
1864314	2559071
1864336	2731573
1864337	14574340
1864345	1911673
1864354	4070957
1864374	3655644
1864377	62020308
1864378	9743376
1864386	6559201
1864395	19840988
1864401	7934013
1864412	52643624
1864413	42207548
1864416	8007772
1864423	9983955
1864425	12812405
1864429	9659866
1864431	1132925
1864436	7690106
1864437	4043496
1864443	8232339
1864450	5023285
1864452	36187548
1864455	10607143
1864457	427112
1864458	7122571
1864467	5898490
1864468	3078817
1864469	6137822
1864471	11061376
1864475	17212301
1864476	14441486
1864478	9950941
1864480	942558
1864484	40139063
1864490	3745278
1864492	3239509
1864493	7167112
1864494	9274853
1864497	5219710
1864499	1994971
1864501	7746360
1864505	57421071
1864507	26001032
1864508	2921648
1864516	5951196
1864522	58363898
1864523	3769337
1864524	16936661
1864526	5185749
1864532	21258966
1864533	5544836
1864535	9811863
1864536	5871920
1864555	4896067
1864556	8842659
1864557	10640326
1864560	16973561
1864561	18195812
1864564	6604351
1864568	14405764
1864571	1165837
1864572	10534028
1864574	653128
1864575	15021504
1864603	21498259
1864610	12565206
1864612	4691823
1864618	26370643
1864621	12839535
1864622	44123446
1864623	1320869
1864628	683741
1864634	17159742
