1870451	513
1858410	511
8126440	489
1944892	453
1901337	445
1870801	408
1879838	342
7354222	329
1969202	319
7852017	316
1870813	314
1901996	309
3433969	300
3389504	300
3233195	300
2415454	296
1858173	290
1861167	288
8274594	271
1963098	270
6587713	264
1884833	263
7353710	257
1881208	253
1960920	251
1871632	246
1923696	244
1861659	243
3431453	240
3403919	240
1963365	239
3356877	237
1871256	236
6648094	233
1861947	233
1888411	232
1885119	228
2424126	228
7789057	227
1877486	225
8161332	224
1857848	222
1882029	220
1870546	219
1886954	215
2008267	214
1931246	213
1875698	213
1863084	213
8498100	211
2423298	211
6106501	209
1863886	209
1861164	208
1885359	208
8160780	208
8341741	207
1864794	207
6253559	206
1863110	205
1877926	205
1922249	205
1860166	205
1873910	204
1863702	204
1860003	203
1858894	203
1868934	202
1887863	201
1878922	201
6251404	201
1862413	200
1867016	200
1887033	200
1858038	199
1863912	199
1887430	199
1863651	199
1883895	198
1963984	197
1890621	196
1892862	196
7353138	196
1863723	196
1873970	196
1888041	195
1894180	194
1867677	194
1871435	193
1889051	193
1864266	192
1866801	192
1866808	191
6215554	190
1857723	190
1862793	190
1892062	190
1931774	188
1877614	187
1877269	187
6573086	187
6247693	186
1867484	185
1859359	185
1872914	185
6487056	185
1864844	184
1857787	184
1862962	184
1860178	184
8172164	183
1887697	183
1873920	183
1858145	183
1883968	182
1871771	182
6398229	182
1872561	182
1898586	182
1872689	182
1869258	181
1863154	180
1860776	180
1877716	180
6582127	179
1970106	179
1864832	179
1859431	179
2415553	179
1859864	178
1870443	178
1877261	178
1939259	178
6350682	178
1860716	178
1871286	178
2292889	177
6855806	177
1858787	176
1870808	176
1967781	175
1875229	175
1871837	175
1881721	174
6487276	174
1877227	174
1865910	174
1864210	174
1865674	173
1863323	173
1860045	173
1868202	173
1862435	172
1861036	172
1881052	172
1863678	172
1860233	172
1863036	171
1872433	171
1969718	171
7780808	171
6235512	171
1862884	171
8162772	171
1871762	170
6937957	170
1870735	170
1871292	169
1860172	169
1860207	168
1871939	168
1876467	168
2416934	168
1863042	168
1867698	167
7039607	167
1864095	167
1877119	166
1960643	166
1864076	166
6249948	166
1861927	166
1887061	165
1905509	165
6247832	165
6274339	164
1867018	164
1860301	164
1877105	164
1871471	164
1863132	163
1871775	163
1898382	163
1878137	162
1870831	162
1871242	162
1868863	162
1901638	162
1901534	162
3445714	161
1877150	161
1862554	161
1863307	161
1878021	161
1887387	160
1865273	160
1899023	160
1863655	160
1881995	160
1901338	159
1884010	159
1878536	159
1969711	159
1923871	158
8089691	158
1896362	158
1876724	157
1876457	157
1926097	157
1891649	157
1869385	157
1872772	157
1899014	157
1864011	156
1877473	156
1884022	156
1872559	156
1863232	156
1863974	156
6605673	155
1863215	155
6274976	155
6477317	155
1882079	155
6238011	155
1866470	154
1955087	154
1880436	154
6620420	154
1943886	154
1860747	154
1873777	153
1885764	153
1870810	153
1857826	152
1862697	152
1863670	152
1891549	152
1894519	152
1883078	152
1871181	151
6469756	151
1859617	151
1858415	151
1858263	151
1868404	150
1866803	150
1879907	150
1969680	150
1876024	150
1860440	150
1860020	150
1872839	150
1891928	149
1943901	149
1872687	149
1864839	149
1877279	149
1858734	149
1863679	149
1877832	149
1876575	149
1873296	149
1861205	148
1871365	148
1877278	148
1859131	148
1873167	148
1884280	148
1858937	147
1867958	147
2432435	147
1867148	147
1878773	147
1863275	147
2250989	147
2419163	147
1881922	147
1884018	147
7354258	146
1875128	146
7963044	146
6383421	146
1893260	146
1869472	146
1877623	146
1882195	146
6594652	146
1881584	146
1898687	146
7147977	146
1898967	146
1859634	145
1888699	145
1872529	145
7354296	145
1862714	145
1858737	145
1898917	145
1876331	145
1864292	145
1864781	144
1894028	144
3088372	144
3140152	144
1859723	144
3392384	144
2446782	144
1894337	143
1862568	143
1893935	143
1875723	143
1876415	143
1888944	143
1876437	143
1865676	143
1970023	143
7069459	143
8070940	142
2795105	142
7354124	142
1878112	142
1871366	142
1871887	142
1890766	142
1863014	142
6067983	141
1862790	141
1878077	141
6620309	141
1862686	141
1888077	141
7526847	141
1880328	141
1868849	141
7003455	141
1863714	141
1858121	141
1969194	141
1884095	141
1860713	141
1859686	141
1869452	140
1882854	140
1870620	140
2403789	140
1899077	140
1881220	140
1852587	140
1876593	140
8514599	140
1892764	140
1877620	140
1863672	139
1870932	139
1873102	139
1970104	139
1878073	139
1888746	139
8027998	139
1864068	139
1871263	139
1876101	138
1904871	138
1878171	138
1888259	138
1881109	138
1864759	138
6717828	138
1873150	137
1890226	137
3099393	137
1868981	137
1894203	137
1867108	137
1884996	137
1876381	137
1858016	137
1864855	137
1888104	137
